workout,start,end,exercise,weight,bodyweight,assistingWeight,extraWeight,distanceKM,reps,calories,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
Pernas Básico,1770192492644,1770196084977,Romanian Deadlift,25,,,,,15,,,false,false,false,1770195165329,,,,,2,
Pernas Básico,1770192492644,1770196084977,Hip Thrust,80,,,,,10,,,false,false,false,1770195631875,,,,,2,
Pernas Básico,1770192492644,1770196084977,Hip Thrust,80,,,,,6,,,false,false,false,1770195774818,,,,,2,
Pernas Básico,1770192492644,1770196084977,Hip Abduction Machine,95,,,,,12,,,false,false,false,1770195914479,,,,,2,
Pernas Básico,1770192492644,1770196084977,Hip Abduction Machine,95,,,,,12,,,false,false,false,1770196051567,,,,,2,
Pernas Básico,1770192492644,1770196084977,Seated Calf Raise,60,,,,,0,,,false,false,false,1770196066895,,,,,2,
Pernas Básico,1770192492644,1770196084977,Seated Calf Raise,60,,,,,0,,,false,false,false,1770196067244,,,,,2,
Pernas Básico,1770192492644,1770196084977,Seated Calf Raise,60,,,,,0,,,false,false,false,1770196067611,,,,,2,
Pernas Básico,1770192492644,1770196084977,Calf Raise in Leg Press,87.5,,,,,0,,,false,false,false,1770195464506,,,,,2,
Pernas Básico,1770192492644,1770196084977,Calf Raise in Leg Press,87.5,,,,,0,,,false,false,false,1770195464265,,,,,2,
Pernas Básico,1770192492644,1770196084977,Calf Raise in Leg Press,87.5,,,,,0,,,false,false,false,1770195463973,,,,,2,
Pernas Básico,1770192492644,1770196084977,Standing Glute Kickback in Machine,27.5,,,,,0,,,false,false,false,1770195361639,,,,,2,
Pernas Básico,1770192492644,1770196084977,Standing Glute Kickback in Machine,27.5,,,,,0,,,false,false,false,1770195361873,,,,,2,
Pernas Básico,1770192492644,1770196084977,Standing Glute Kickback in Machine,27.5,,,,,0,,,false,false,false,1770195362147,,,,,2,
Pernas Básico,1770192492644,1770196084977,Leg Extension,50,,,,,0,,,false,false,false,1770195459948,,,,,2,
Pernas Básico,1770192492644,1770196084977,Leg Extension,50,,,,,0,,,false,false,false,1770195458655,,,,,2,
Pernas Básico,1770192492644,1770196084977,Leg Extension,50,,,,,0,,,false,false,false,1770195458414,,,,,2,
Pernas Básico,1770192492644,1770196084977,Lying Leg Curl,10,,,,,0,,,false,false,false,1770195457105,,,,,2,
Pernas Básico,1770192492644,1770196084977,Lying Leg Curl,10,,,,,0,,,false,false,false,1770195456873,,,,,2,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Cable Incline Chest Fly,2.5,,,,,20,,,true,false,false,1770019712713,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Cable Incline Chest Fly,5,,,,,12,,,false,false,false,1770019713278,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Cable Incline Chest Fly,5,,,,,12,,,false,false,false,1770019846680,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Cable Incline Chest Fly,5,,,,,12,,,false,false,false,1770019992163,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Cable Incline Chest Fly,5,,,,,13,,,false,false,false,1770020250221,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Dumbbell Chest Press,10,,,,,20,,,false,false,false,1770020484476,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Dumbbell Chest Press,14,,,,,6,,,false,false,false,1770020652516,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Dumbbell Chest Press,14,,,,,7,,,false,false,false,1770020802590,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Dumbbell Chest Press,14,,,,,8,,,false,false,false,1770021001566,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Dumbbell Chest Press,14,,,,,6,,,false,false,false,1770021213356,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Lat Pulldown,27.5,,,,,16,,,true,false,false,1770021489615,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Lat Pulldown,42.5,,,,,13,,,false,false,false,1770021682991,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Lat Pulldown,42.5,,,,,11,,,false,false,false,1770021839459,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Lat Pulldown,42.5,,,,,8,,,false,false,false,1770022059356,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Machine Lat Pulldown,42.5,,,,,0,,,false,false,false,1770022211313,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Machine Lat Pulldown,42.5,,,,,0,,,false,false,false,1770022211671,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Machine Lat Pulldown,42.5,,,,,0,,,false,false,false,1770022211890,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Cable Close-Grip Seated Row,27.5,,,,,10,,,false,false,false,1770022209145,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Cable Close-Grip Seated Row,27.5,,,,,10,,,false,false,false,1770022361865,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Cable Close-Grip Seated Row,27.5,,,,,10,,,false,false,false,1770022506357,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Machine Back Extension,80,,,,,15,,,false,false,false,1770022664378,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Machine Back Extension,95,,,,,12,,,false,false,false,1770022839529,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Machine Back Extension,95,,,,,9,,,false,false,false,1770023113365,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Dumbbell Lateral Raise,6,,,,,16,,,false,false,false,1770023405683,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Dumbbell Lateral Raise,6,,,,,8,,,false,false,false,1770023495730,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Dumbbell Lateral Raise,6,,,,,8,,,false,false,false,1770023615600,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Dumbbell Lateral Raise,6,,,,,8,,,false,false,false,1770023857239,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Dumbbell Lateral Raise,6,,,,,6,,,false,false,false,1770023947903,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Dumbbell Lateral Raise,4,,,,,5,,,false,false,false,1770023947903,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Seated Dumbbell Shoulder Press,8,,,,,9,,,false,false,false,1770024208681,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Seated Dumbbell Shoulder Press,8,,,,,8,,,false,false,false,1770024370783,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Seated Dumbbell Shoulder Press,8,,,,,10,,,false,false,false,1770024611463,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Incline Dumbbell Press,8,,,,,4,,,false,false,false,1770024704318,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Incline Dumbbell Press,8,,,,,8,,,false,false,false,1770024780340,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Incline Dumbbell Press,8,,,,,10,,,false,false,false,1770025091803,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Machine Chest Fly,42.5,,,,,8,,,false,false,false,1770025210646,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Machine Chest Fly,42.5,,,,,8,,,false,false,false,1770025393610,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Machine Chest Fly,42.5,,,,,10,,,false,false,false,1770025546158,,,,,,
"Monday Morning: Shoulders, Chest, Triceps etc.",1770019272934,1770028225058,Cable Lateral Raise,5,,,,,0,,,false,false,false,1770023726610,,,,,,
